prompt_level,left_condition,right_condition,left_architecture,right_architecture,conversation_no,topic,topic_key,same_input_route_similarity,architecture_route_displacement,alignment_path,analysis_role
P0,C2-P0,C4-P0,C2,C4,4319,Job Benefits,job benefits,0.2590980220421719,0.7409019779578281,"[[0,0],[1,0],[2,1],[3,2],[4,3],[5,4],[6,5],[7,6],[8,7],[9,8],[10,9],[10,10],[11,11]]",exploratory
P0,C2-P0,C4-P0,C2,C4,4628,Job Benefits,job benefits,0.4431502511316635,0.5568497488683365,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C2-P0,C4-P0,C2,C4,4168,Music,music,0.3730767176016129,0.6269232823983871,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C2-P0,C4-P0,C2,C4,4312,Music,music,0.38487965118573053,0.6151203488142695,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C2-P0,C4-P0,C2,C4,4082,News Media,news media,0.4875310064248537,0.5124689935751463,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C2-P0,C4-P0,C2,C4,4177,News Media,news media,0.3735230570531868,0.6264769429468132,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C2-P0,C4-P0,C2,C4,4345,News Media,news media,0.379829061613416,0.620170938386584,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C2-P0,C4-P0,C2,C4,4611,News Media,news media,0.4640220327207586,0.5359779672792414,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C2-P0,C4-P0,C2,C4,4362,Public Education,public education,0.5983423727566088,0.40165762724339116,"[[0,0],[1,1],[2,1],[3,2],[4,3],[5,4],[6,5],[7,6],[8,7],[9,8],[10,9],[11,10],[11,11]]",exploratory
P0,C2-P0,C4-P0,C2,C4,4096,Recycling,recycling,0.4904450678595852,0.5095549321404148,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C2-P0,C4-P0,C2,C4,4329,Recycling,recycling,0.4010794468168185,0.5989205531831815,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C2-P0,C4-P0,C2,C4,4358,Recycling,recycling,0.605595795877071,0.394404204122929,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C2-P0,C4-P0,C2,C4,4360,Social Change,social change,0.3852041944380037,0.6147958055619963,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C2-P0,C4-P0,C2,C4,2451,Soviet Union,soviet union,0.4575439891392229,0.5424560108607771,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C2-P0,C4-P0,C2,C4,4333,Taxes,taxes,0.5071103480110131,0.49288965198898693,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C2-P0,C4-P0,C2,C4,4372,Taxes,taxes,0.0655966213891851,0.9344033786108149,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C2-P0,C4-P0,C2,C4,4036,Trial By Jury,trial by jury,0.5447457114789196,0.4552542885210804,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C2-P0,C4-P0,C2,C4,4148,Trial By Jury,trial by jury,0.49762758169968435,0.5023724183003156,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C2-P0,C4-P0,C2,C4,4152,Trial By Jury,trial by jury,0.5082990226827373,0.4917009773172627,"[[0,0],[1,0],[2,1],[3,2],[4,3],[5,4],[6,5],[7,6],[8,7],[9,8],[10,9],[10,10],[11,11]]",exploratory
P0,C2-P0,C4-P0,C2,C4,4321,Trial By Jury,trial by jury,0.49230552603467814,0.5076944739653219,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C2-P0,C4-P0,C2,C4,4327,Trial By Jury,trial by jury,0.39066389993825423,0.6093361000617458,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C2-P0,C4-P0,C2,C4,4617,Trial By Jury,trial by jury,0.41524265134256455,0.5847573486574354,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C2-P0,C4-P0,C2,C4,2095,Weather Climate,weather climate,0.31626137042055136,0.6837386295794486,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C3-P0,C4-P0,C3,C4,4382,Air Pollution,air pollution,0.5682428231653087,0.4317571768346913,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C3-P0,C4-P0,C3,C4,4339,Buying A Car,buying a car,0.39683723083973976,0.6031627691602602,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C3-P0,C4-P0,C3,C4,4356,Buying A Car,buying a car,0.34247997709727207,0.6575200229027279,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C3-P0,C4-P0,C3,C4,4133,Capital Punishment,capital punishment,0.4832774664048336,0.5167225335951664,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C3-P0,C4-P0,C3,C4,4341,Capital Punishment,capital punishment,0.49095513963033444,0.5090448603696656,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,8],[10,9],[11,10],[11,11]]",exploratory
P0,C3-P0,C4-P0,C3,C4,3902,Care Of The Elderly,care of the elderly,0.5717829727578585,0.4282170272421415,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C3-P0,C4-P0,C3,C4,4108,Care Of The Elderly,care of the elderly,0.5555955153944288,0.44440448460557125,"[[0,0],[0,1],[1,2],[2,3],[3,4],[4,5],[5,6],[6,7],[7,8],[8,9],[9,10],[10,11],[11,11]]",exploratory
P0,C3-P0,C4-P0,C3,C4,4166,Care Of The Elderly,care of the elderly,0.4231674655782357,0.5768325344217643,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C3-P0,C4-P0,C3,C4,4619,Care Of The Elderly,care of the elderly,0.4497420933940597,0.5502579066059403,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C3-P0,C4-P0,C3,C4,4646,Care Of The Elderly,care of the elderly,0.5200433503948767,0.4799566496051233,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C3-P0,C4-P0,C3,C4,4877,Child Care,child care,0.487392995071655,0.512607004928345,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C3-P0,C4-P0,C3,C4,4316,Crime,crime,0.6006653377706781,0.3993346622293219,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C3-P0,C4-P0,C3,C4,4320,Crime,crime,0.5808862593783353,0.41911374062166473,"[[0,0],[1,0],[2,1],[3,2],[4,3],[5,4],[6,5],[7,6],[8,7],[9,8],[9,9],[10,10],[11,11]]",exploratory
P0,C3-P0,C4-P0,C3,C4,4336,Crime,crime,0.6228092342040565,0.37719076579594346,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C3-P0,C4-P0,C3,C4,4340,Crime,crime,0.6792015260014856,0.32079847399851436,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C3-P0,C4-P0,C3,C4,4048,Drug Testing,drug testing,0.4888880831447112,0.5111119168552888,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C3-P0,C4-P0,C3,C4,4330,Drug Testing,drug testing,0.49553702130809796,0.504462978691902,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C3-P0,C4-P0,C3,C4,4103,Family Finance,family finance,0.3602818013365159,0.6397181986634841,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C3-P0,C4-P0,C3,C4,4104,Family Finance,family finance,0.5158479188237426,0.4841520811762574,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C3-P0,C4-P0,C3,C4,4353,Family Finance,family finance,0.4634831762656244,0.5365168237343756,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C3-P0,C4-P0,C3,C4,4379,Family Finance,family finance,0.34820898383605803,0.651791016163942,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C3-P0,C4-P0,C3,C4,4688,Family Finance,family finance,0.4934933772791399,0.5065066227208601,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C3-P0,C4-P0,C3,C4,3389,Football,football,0.3907450920013087,0.6092549079986913,"[[0,0],[1,0],[2,1],[3,2],[4,3],[5,4],[6,5],[7,6],[8,7],[9,8],[10,9],[10,10],[11,11]]",exploratory
P0,C3-P0,C4-P0,C3,C4,4060,Job Benefits,job benefits,0.4964549860157058,0.5035450139842942,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C3-P0,C4-P0,C3,C4,4109,Job Benefits,job benefits,0.4752824546977614,0.5247175453022386,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C3-P0,C4-P0,C3,C4,4171,Job Benefits,job benefits,0.6670161912775241,0.3329838087224759,"[[0,0],[1,1],[2,2],[2,3],[3,4],[4,5],[5,6],[6,7],[7,8],[8,9],[9,9],[10,10],[11,11]]",exploratory
P0,C3-P0,C4-P0,C3,C4,4319,Job Benefits,job benefits,0.26556254113283717,0.7344374588671628,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C3-P0,C4-P0,C3,C4,4628,Job Benefits,job benefits,0.4466298024042509,0.5533701975957491,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C3-P0,C4-P0,C3,C4,4168,Music,music,0.4028055630934436,0.5971944369065564,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C3-P0,C4-P0,C3,C4,4312,Music,music,0.29804963920986827,0.7019503607901317,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C3-P0,C4-P0,C3,C4,4082,News Media,news media,0.5518672989089619,0.4481327010910381,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C3-P0,C4-P0,C3,C4,4177,News Media,news media,0.435740499027519,0.564259500972481,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C3-P0,C4-P0,C3,C4,4345,News Media,news media,0.38470546754062007,0.6152945324593799,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C3-P0,C4-P0,C3,C4,4611,News Media,news media,0.543265916377003,0.45673408362299694,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C3-P0,C4-P0,C3,C4,4362,Public Education,public education,0.4862431335370686,0.5137568664629314,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C3-P0,C4-P0,C3,C4,4096,Recycling,recycling,0.5125920874182193,0.48740791258178073,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C3-P0,C4-P0,C3,C4,4329,Recycling,recycling,0.590860205179013,0.40913979482098695,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C3-P0,C4-P0,C3,C4,4358,Recycling,recycling,0.4962569601944138,0.5037430398055862,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C3-P0,C4-P0,C3,C4,4360,Social Change,social change,0.36701573835702195,0.632984261642978,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C3-P0,C4-P0,C3,C4,2451,Soviet Union,soviet union,0.421226451100872,0.578773548899128,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C3-P0,C4-P0,C3,C4,4333,Taxes,taxes,0.38894086273764483,0.6110591372623552,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C3-P0,C4-P0,C3,C4,4372,Taxes,taxes,0.17642261733466658,0.8235773826653334,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C3-P0,C4-P0,C3,C4,4036,Trial By Jury,trial by jury,0.5357771984626682,0.46422280153733175,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C3-P0,C4-P0,C3,C4,4148,Trial By Jury,trial by jury,0.4913124109269228,0.5086875890730772,"[[0,0],[0,1],[1,2],[2,3],[3,4],[4,5],[5,6],[6,7],[7,8],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C3-P0,C4-P0,C3,C4,4152,Trial By Jury,trial by jury,0.5486555410670515,0.4513444589329485,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C3-P0,C4-P0,C3,C4,4321,Trial By Jury,trial by jury,0.5898169180115933,0.4101830819884067,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C3-P0,C4-P0,C3,C4,4327,Trial By Jury,trial by jury,0.3680029906713299,0.6319970093286701,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C3-P0,C4-P0,C3,C4,4617,Trial By Jury,trial by jury,0.4079588689481659,0.5920411310518341,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C3-P0,C4-P0,C3,C4,2095,Weather Climate,weather climate,0.5207122683237468,0.47928773167625316,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P1,C1-P1,C2-P1,C1,C2,4382,Air Pollution,air pollution,0.3815468775524381,0.6184531224475619,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P1,C1-P1,C2-P1,C1,C2,4339,Buying A Car,buying a car,0.41168242279497824,0.5883175772050218,"[[0,0],[1,0],[2,1],[3,2],[4,3],[5,4],[6,5],[7,6],[8,7],[9,8],[10,9],[11,10],[11,11]]",exploratory
P1,C1-P1,C2-P1,C1,C2,4356,Buying A Car,buying a car,0.38692909615714466,0.6130709038428553,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P1,C1-P1,C2-P1,C1,C2,4133,Capital Punishment,capital punishment,0.43498474705592727,0.5650152529440727,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P1,C1-P1,C2-P1,C1,C2,4341,Capital Punishment,capital punishment,0.49826157993171805,0.501738420068282,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P1,C1-P1,C2-P1,C1,C2,3902,Care Of The Elderly,care of the elderly,0.4053261648977199,0.5946738351022801,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P1,C1-P1,C2-P1,C1,C2,4166,Care Of The Elderly,care of the elderly,0.42514267261894434,0.5748573273810557,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P1,C1-P1,C2-P1,C1,C2,4619,Care Of The Elderly,care of the elderly,0.3797700277479382,0.6202299722520618,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P1,C1-P1,C2-P1,C1,C2,4325,Child Care,child care,0.3344954542482067,0.6655045457517933,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P1,C1-P1,C2-P1,C1,C2,4877,Child Care,child care,0.46465395266118203,0.535346047338818,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P1,C1-P1,C2-P1,C1,C2,4316,Crime,crime,0.45373133975381086,0.5462686602461891,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P1,C1-P1,C2-P1,C1,C2,4320,Crime,crime,0.4316991898958088,0.5683008101041912,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P1,C1-P1,C2-P1,C1,C2,4336,Crime,crime,0.5057885701597897,0.49421142984021027,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P1,C1-P1,C2-P1,C1,C2,4340,Crime,crime,0.49147022926164163,0.5085297707383584,"[[0,0],[1,0],[2,1],[3,2],[4,3],[5,4],[6,5],[7,6],[8,7],[9,8],[9,9],[10,10],[11,11]]",exploratory
P1,C1-P1,C2-P1,C1,C2,4048,Drug Testing,drug testing,0.40728888421538967,0.5927111157846103,"[[0,0],[0,1],[1,2],[2,3],[3,4],[4,5],[5,6],[6,7],[7,8],[8,9],[9,10],[10,11],[11,11]]",exploratory
P1,C1-P1,C2-P1,C1,C2,4330,Drug Testing,drug testing,0.3774607233779471,0.6225392766220529,"[[0,0],[1,1],[2,2],[3,2],[4,3],[5,4],[6,5],[7,6],[8,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P1,C1-P1,C2-P1,C1,C2,4103,Family Finance,family finance,0.4603961583465518,0.5396038416534482,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P1,C1-P1,C2-P1,C1,C2,4104,Family Finance,family finance,0.3883567146764325,0.6116432853235675,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P1,C1-P1,C2-P1,C1,C2,4353,Family Finance,family finance,0.3746193426437271,0.6253806573562729,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P1,C1-P1,C2-P1,C1,C2,4379,Family Finance,family finance,0.41527752926551564,0.5847224707344844,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P1,C1-P1,C2-P1,C1,C2,4688,Family Finance,family finance,0.4452612947556409,0.5547387052443591,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P1,C1-P1,C2-P1,C1,C2,3389,Football,football,0.4282555578815449,0.5717444421184551,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P1,C1-P1,C2-P1,C1,C2,4060,Job Benefits,job benefits,0.36781120852332305,0.632188791476677,"[[0,0],[1,1],[2,2],[3,2],[4,3],[5,4],[6,5],[7,6],[8,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P1,C1-P1,C2-P1,C1,C2,4109,Job Benefits,job benefits,0.34480638855225,0.65519361144775,"[[0,0],[0,1],[1,2],[2,3],[3,4],[4,5],[5,6],[6,7],[7,8],[8,9],[9,10],[10,10],[11,11]]",exploratory
P1,C1-P1,C2-P1,C1,C2,4171,Job Benefits,job benefits,0.3896375837909817,0.6103624162090183,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P1,C1-P1,C2-P1,C1,C2,4319,Job Benefits,job benefits,0.25899331345157084,0.7410066865484292,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P1,C1-P1,C2-P1,C1,C2,4628,Job Benefits,job benefits,0.40376688627937896,0.596233113720621,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P1,C1-P1,C2-P1,C1,C2,4168,Music,music,0.40145924192942906,0.5985407580705709,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P1,C1-P1,C2-P1,C1,C2,4312,Music,music,0.3707568637291998,0.6292431362708002,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P1,C1-P1,C2-P1,C1,C2,4082,News Media,news media,0.4530000943590514,0.5469999056409486,"[[0,0],[1,1],[2,2],[3,3],[3,4],[4,5],[5,6],[6,7],[7,8],[8,9],[9,10],[10,10],[11,11]]",exploratory
P1,C1-P1,C2-P1,C1,C2,4177,News Media,news media,0.39715523867609315,0.6028447613239069,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P1,C1-P1,C2-P1,C1,C2,4345,News Media,news media,0.46421919396207334,0.5357808060379267,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P1,C1-P1,C2-P1,C1,C2,4611,News Media,news media,0.37941199610860454,0.6205880038913955,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P1,C1-P1,C2-P1,C1,C2,4362,Public Education,public education,0.41197460686642673,0.5880253931335733,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P1,C1-P1,C2-P1,C1,C2,4096,Recycling,recycling,0.43732566088955194,0.5626743391104481,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P1,C1-P1,C2-P1,C1,C2,4329,Recycling,recycling,0.4434074167626647,0.5565925832373353,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P1,C1-P1,C2-P1,C1,C2,4358,Recycling,recycling,0.38997577982788323,0.6100242201721168,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P1,C1-P1,C2-P1,C1,C2,4360,Social Change,social change,0.3336823155368741,0.6663176844631259,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P1,C1-P1,C2-P1,C1,C2,2451,Soviet Union,soviet union,0.3511910233059914,0.6488089766940086,"[[0,0],[1,0],[2,0],[3,1],[4,2],[5,3],[6,4],[7,5],[8,6],[9,7],[10,8],[11,9],[11,10],[11,11]]",exploratory
P1,C1-P1,C2-P1,C1,C2,4333,Taxes,taxes,0.1709442927111705,0.8290557072888295,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P1,C1-P1,C2-P1,C1,C2,4372,Taxes,taxes,0.2157834593621959,0.7842165406378041,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P1,C1-P1,C2-P1,C1,C2,4036,Trial By Jury,trial by jury,0.5589109613186138,0.44108903868138616,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
