source,condition,architecture,prompt_level,conversation_no,topic,topic_key,n_words,n_bins,n_microchunks,route_representation,n_sampled_word_occurrences,n_unique_sampled_words,sampled_unique_coverage,sampled_overlap_rate,status,topic_pool_size,nearest_sibling_no,nearest_sibling_similarity
SB,SB,SB,SB,4319,Job Benefits,job benefits,998,12,12,full-coverage,998,998,1.0,0.0,eligible,26,4905,0.33224943321625844
SB,SB,SB,SB,4320,Crime,crime,974,12,12,full-coverage,974,974,1.0,0.0,eligible,27,2285,0.3614835346557196
SB,SB,SB,SB,4321,Trial By Jury,trial by jury,763,12,12,full-coverage,763,763,1.0,0.0,eligible,31,2380,0.40852569557392504
SB,SB,SB,SB,4325,Child Care,child care,834,12,12,full-coverage,834,834,1.0,0.0,eligible,28,2854,0.39390975444388643
SB,SB,SB,SB,4327,Trial By Jury,trial by jury,929,12,12,full-coverage,929,929,1.0,0.0,eligible,31,2221,0.36406825543194876
SB,SB,SB,SB,4329,Recycling,recycling,902,12,12,full-coverage,902,902,1.0,0.0,eligible,35,2111,0.394332984141495
SB,SB,SB,SB,4330,Drug Testing,drug testing,1054,12,12,full-coverage,1054,1054,1.0,0.0,eligible,27,4880,0.43925669791464195
SB,SB,SB,SB,4333,Taxes,taxes,937,12,12,full-coverage,937,937,1.0,0.0,eligible,26,2839,0.3269462017863063
SB,SB,SB,SB,4334,Music,music,1130,12,12,full-coverage,1130,1130,1.0,0.0,eligible,25,3036,0.4074218567524692
SB,SB,SB,SB,4336,Crime,crime,885,12,12,full-coverage,885,885,1.0,0.0,eligible,27,4608,0.33877589195371793
SB,SB,SB,SB,4339,Buying A Car,buying a car,941,12,12,full-coverage,941,941,1.0,0.0,eligible,34,4917,0.43943920911510237
SB,SB,SB,SB,4340,Crime,crime,984,12,12,full-coverage,984,984,1.0,0.0,eligible,27,2836,0.39459367125848344
SB,SB,SB,SB,4341,Capital Punishment,capital punishment,813,12,12,full-coverage,813,813,1.0,0.0,eligible,32,3367,0.45233747725426576
SB,SB,SB,SB,4342,News Media,news media,955,12,12,full-coverage,955,955,1.0,0.0,eligible,31,3521,0.3917464106062877
SB,SB,SB,SB,4345,News Media,news media,778,12,12,full-coverage,778,778,1.0,0.0,eligible,31,2888,0.44305704357973663
SB,SB,SB,SB,4346,Public Education,public education,921,12,12,full-coverage,921,921,1.0,0.0,eligible,32,2316,0.41482039734949283
SB,SB,SB,SB,4353,Family Finance,family finance,1112,12,12,full-coverage,1112,1112,1.0,0.0,eligible,28,2515,0.4786704519858479
SB,SB,SB,SB,4356,Buying A Car,buying a car,970,12,12,full-coverage,970,970,1.0,0.0,eligible,34,2875,0.4491795573843703
SB,SB,SB,SB,4358,Recycling,recycling,898,12,12,full-coverage,898,898,1.0,0.0,eligible,35,2249,0.45890757331745424
SB,SB,SB,SB,4360,Social Change,social change,710,12,12,full-coverage,710,710,1.0,0.0,eligible,17,3140,0.368414953852539
SB,SB,SB,SB,4362,Public Education,public education,885,12,12,full-coverage,885,885,1.0,0.0,eligible,32,2316,0.40993039788884544
SB,SB,SB,SB,4363,Football,football,1194,12,24,full-coverage,1194,1194,1.0,0.0,eligible,11,2549,0.32985083047540753
SB,SB,SB,SB,4366,Care Of The Elderly,care of the elderly,696,12,12,full-coverage,696,696,1.0,0.0,eligible,28,4108,0.44946464240831296
SB,SB,SB,SB,4370,Trial By Jury,trial by jury,851,12,12,full-coverage,851,851,1.0,0.0,eligible,31,2309,0.48579216790799085
SB,SB,SB,SB,4372,Taxes,taxes,957,12,12,full-coverage,957,957,1.0,0.0,eligible,26,2234,0.3307384811952976
SB,SB,SB,SB,4376,Capital Punishment,capital punishment,840,12,12,full-coverage,840,840,1.0,0.0,eligible,32,2981,0.38821199954030916
SB,SB,SB,SB,4379,Family Finance,family finance,1092,12,12,full-coverage,1092,1092,1.0,0.0,eligible,28,2515,0.5675819696595139
SB,SB,SB,SB,4380,Public Education,public education,1014,12,12,full-coverage,1014,1014,1.0,0.0,eligible,32,2316,0.3991429378237017
SB,SB,SB,SB,4382,Air Pollution,air pollution,833,12,12,full-coverage,833,833,1.0,0.0,eligible,24,3574,0.36185595669524695
SB,SB,SB,SB,4384,Child Care,child care,1143,12,12,full-coverage,1143,1143,1.0,0.0,eligible,28,2854,0.3651041731664847
SB,SB,SB,SB,4483,Recycling,recycling,1062,12,12,full-coverage,1062,1062,1.0,0.0,eligible,35,2289,0.4229285910597277
SB,SB,SB,SB,4519,Family Finance,family finance,823,12,12,full-coverage,823,823,1.0,0.0,eligible,28,2515,0.39713699803615754
SB,SB,SB,SB,4548,Capital Punishment,capital punishment,926,12,12,full-coverage,926,926,1.0,0.0,eligible,32,3150,0.42533821439357544
SB,SB,SB,SB,4605,Drug Testing,drug testing,896,12,12,full-coverage,896,896,1.0,0.0,eligible,27,4330,0.38454018811046853
SB,SB,SB,SB,4608,Crime,crime,1071,12,12,full-coverage,1071,1071,1.0,0.0,eligible,27,4752,0.37239201984204284
SB,SB,SB,SB,4611,News Media,news media,989,12,12,full-coverage,989,989,1.0,0.0,eligible,31,2888,0.3683228289102256
SB,SB,SB,SB,4615,Family Finance,family finance,957,12,12,full-coverage,957,957,1.0,0.0,eligible,28,2515,0.43519558511569423
SB,SB,SB,SB,4617,Trial By Jury,trial by jury,906,12,12,full-coverage,906,906,1.0,0.0,eligible,31,3162,0.3745395927867894
SB,SB,SB,SB,4618,Drug Testing,drug testing,944,12,12,full-coverage,944,944,1.0,0.0,eligible,27,4049,0.44970133050038397
SB,SB,SB,SB,4619,Care Of The Elderly,care of the elderly,1048,12,12,full-coverage,1048,1048,1.0,0.0,eligible,28,2155,0.4759525834290548
SB,SB,SB,SB,4626,Family Finance,family finance,1023,12,12,full-coverage,1023,1023,1.0,0.0,eligible,28,2515,0.4837259179291912
SB,SB,SB,SB,4628,Job Benefits,job benefits,881,12,12,full-coverage,881,881,1.0,0.0,eligible,26,4060,0.3316035120769053
SB,SB,SB,SB,4630,News Media,news media,979,12,12,full-coverage,979,979,1.0,0.0,eligible,31,4821,0.4693880171661017
SB,SB,SB,SB,4644,Job Benefits,job benefits,921,12,12,full-coverage,921,921,1.0,0.0,eligible,26,2887,0.3417982041944361
SB,SB,SB,SB,4646,Care Of The Elderly,care of the elderly,853,12,12,full-coverage,853,853,1.0,0.0,eligible,28,3131,0.4881671550777119
SB,SB,SB,SB,4649,Child Care,child care,977,12,12,full-coverage,977,977,1.0,0.0,eligible,28,2818,0.4014786885760039
SB,SB,SB,SB,4655,Care Of The Elderly,care of the elderly,961,12,12,full-coverage,961,961,1.0,0.0,eligible,28,4108,0.4412394221155782
SB,SB,SB,SB,4659,Social Change,social change,887,12,12,full-coverage,887,887,1.0,0.0,eligible,17,2835,0.3198991796628353
SB,SB,SB,SB,4660,News Media,news media,883,12,12,full-coverage,883,883,1.0,0.0,eligible,31,3002,0.4820798946957059
SB,SB,SB,SB,4675,Family Finance,family finance,1126,12,12,full-coverage,1126,1126,1.0,0.0,eligible,28,2515,0.43125617441055286
SB,SB,SB,SB,4679,Trial By Jury,trial by jury,853,12,12,full-coverage,853,853,1.0,0.0,eligible,31,2749,0.48046610314754246
SB,SB,SB,SB,4681,Taxes,taxes,1017,12,12,full-coverage,1017,1017,1.0,0.0,eligible,26,2839,0.3458264862106706
SB,SB,SB,SB,4688,Family Finance,family finance,969,12,12,full-coverage,969,969,1.0,0.0,eligible,28,2515,0.3618147279301859
SB,SB,SB,SB,4691,Football,football,1123,12,12,full-coverage,1123,1123,1.0,0.0,eligible,11,3269,0.3183272780847748
SB,SB,SB,SB,4697,Trial By Jury,trial by jury,1041,12,12,full-coverage,1041,1041,1.0,0.0,eligible,31,3162,0.4237601047765137
SB,SB,SB,SB,4703,Drug Testing,drug testing,902,12,12,full-coverage,902,902,1.0,0.0,eligible,27,2314,0.4586539055494513
SB,SB,SB,SB,4707,Taxes,taxes,929,12,12,full-coverage,929,929,1.0,0.0,eligible,26,2234,0.3847789636688983
SB,SB,SB,SB,4709,Job Benefits,job benefits,907,12,12,full-coverage,907,907,1.0,0.0,eligible,26,2887,0.3163162280397147
SB,SB,SB,SB,4720,Job Benefits,job benefits,917,12,12,full-coverage,917,917,1.0,0.0,eligible,26,2982,0.3464624299928494
SB,SB,SB,SB,4723,Buying A Car,buying a car,984,12,12,full-coverage,984,984,1.0,0.0,eligible,34,2336,0.371097454851403
SB,SB,SB,SB,4725,Taxes,taxes,985,12,12,full-coverage,985,985,1.0,0.0,eligible,26,3360,0.35218917431571894
SB,SB,SB,SB,4728,Buying A Car,buying a car,1128,12,12,full-coverage,1128,1128,1.0,0.0,eligible,34,2736,0.36957314917681516
SB,SB,SB,SB,4733,Public Education,public education,1085,12,12,full-coverage,1085,1085,1.0,0.0,eligible,32,2407,0.37141521694554147
SB,SB,SB,SB,4736,Capital Punishment,capital punishment,894,12,12,full-coverage,894,894,1.0,0.0,eligible,32,3029,0.39199277019823686
SB,SB,SB,SB,4752,Crime,crime,978,12,12,full-coverage,978,978,1.0,0.0,eligible,27,3143,0.4530204809051189
SB,SB,SB,SB,4759,Family Finance,family finance,936,12,12,full-coverage,936,936,1.0,0.0,eligible,28,2515,0.46905809238221263
SB,SB,SB,SB,4765,Drug Testing,drug testing,1083,12,12,full-coverage,1083,1083,1.0,0.0,eligible,27,4049,0.3434573670481883
SB,SB,SB,SB,4771,Air Pollution,air pollution,927,12,12,full-coverage,927,927,1.0,0.0,eligible,24,3574,0.38634504000163716
SB,SB,SB,SB,4774,Drug Testing,drug testing,985,12,12,full-coverage,985,985,1.0,0.0,eligible,27,3088,0.33842922658631835
SB,SB,SB,SB,4784,Public Education,public education,902,12,12,full-coverage,902,902,1.0,0.0,eligible,32,3745,0.378707791307456
SB,SB,SB,SB,4792,Trial By Jury,trial by jury,1007,12,12,full-coverage,1007,1007,1.0,0.0,eligible,31,2749,0.3842584434094284
SB,SB,SB,SB,4799,Care Of The Elderly,care of the elderly,923,12,12,full-coverage,923,923,1.0,0.0,eligible,28,3131,0.39636113881611823
SB,SB,SB,SB,4801,Capital Punishment,capital punishment,941,12,12,full-coverage,941,941,1.0,0.0,eligible,32,2754,0.4547474619178077
SB,SB,SB,SB,4812,Drug Testing,drug testing,892,12,12,full-coverage,892,892,1.0,0.0,eligible,27,2314,0.45080303563778
SB,SB,SB,SB,4821,News Media,news media,976,12,12,full-coverage,976,976,1.0,0.0,eligible,31,4630,0.4693880171661017
SB,SB,SB,SB,4826,Public Education,public education,855,12,12,full-coverage,855,855,1.0,0.0,eligible,32,2797,0.3672761304907005
SB,SB,SB,SB,4829,Recycling,recycling,924,12,12,full-coverage,924,924,1.0,0.0,eligible,35,2111,0.38493925632954784
SB,SB,SB,SB,4830,Trial By Jury,trial by jury,926,12,12,full-coverage,926,926,1.0,0.0,eligible,31,2380,0.4549016876324733
SB,SB,SB,SB,4831,Job Benefits,job benefits,970,12,12,full-coverage,970,970,1.0,0.0,eligible,26,2887,0.3179829351817173
SB,SB,SB,SB,4840,Taxes,taxes,997,12,12,full-coverage,997,997,1.0,0.0,eligible,26,3541,0.40713991953975437
SB,SB,SB,SB,4856,Capital Punishment,capital punishment,880,12,12,full-coverage,880,880,1.0,0.0,eligible,32,2064,0.39342258571045974
SB,SB,SB,SB,4859,News Media,news media,982,12,12,full-coverage,982,982,1.0,0.0,eligible,31,2910,0.3729954965064528
SB,SB,SB,SB,4868,Family Finance,family finance,1007,12,12,full-coverage,1007,1007,1.0,0.0,eligible,28,2515,0.4579777173693068
SB,SB,SB,SB,4876,Child Care,child care,1013,12,12,full-coverage,1013,1013,1.0,0.0,eligible,28,4165,0.43394962994525843
SB,SB,SB,SB,4877,Child Care,child care,1066,12,12,full-coverage,1066,1066,1.0,0.0,eligible,28,2325,0.39687239443138667
SB,SB,SB,SB,4880,Drug Testing,drug testing,872,12,12,full-coverage,872,872,1.0,0.0,eligible,27,4330,0.43925669791464195
SB,SB,SB,SB,4890,Trial By Jury,trial by jury,972,12,12,full-coverage,972,972,1.0,0.0,eligible,31,2962,0.3012756608571131
SB,SB,SB,SB,4905,Job Benefits,job benefits,1030,12,12,full-coverage,1030,1030,1.0,0.0,eligible,26,2982,0.373505383711341
SB,SB,SB,SB,4908,Recycling,recycling,865,12,12,full-coverage,865,865,1.0,0.0,eligible,35,2249,0.42147121162316425
SB,SB,SB,SB,4917,Buying A Car,buying a car,938,12,12,full-coverage,938,938,1.0,0.0,eligible,34,4339,0.43943920911510237
SB,SB,SB,SB,4940,Air Pollution,air pollution,864,12,12,full-coverage,864,864,1.0,0.0,eligible,24,2190,0.2934636227973274
LLM,C1-P0,C1,P0,2095,Weather Climate,weather climate,264,12,12,full-coverage,264,264,1.0,0.0,singleton_topic,1,,
LLM,C1-P0,C1,P0,2451,Soviet Union,soviet union,565,12,12,full-coverage,565,565,1.0,0.0,singleton_topic,1,,
LLM,C1-P0,C1,P0,3389,Football,football,287,12,12,full-coverage,287,287,1.0,0.0,singleton_topic,1,,
LLM,C1-P0,C1,P0,3902,Care Of The Elderly,care of the elderly,370,12,12,full-coverage,370,370,1.0,0.0,eligible,5,4646,0.5292095324024022
LLM,C1-P0,C1,P0,4036,Trial By Jury,trial by jury,239,12,12,full-coverage,239,239,1.0,0.0,eligible,6,4152,0.598226211914594
LLM,C1-P0,C1,P0,4048,Drug Testing,drug testing,246,12,12,full-coverage,246,246,1.0,0.0,eligible,2,4330,0.45443115647776977
LLM,C1-P0,C1,P0,4060,Job Benefits,job benefits,604,12,12,full-coverage,604,604,1.0,0.0,eligible,5,4171,0.4779946778206564
LLM,C1-P0,C1,P0,4082,News Media,news media,370,12,12,full-coverage,370,370,1.0,0.0,eligible,4,4177,0.48976885715997975
LLM,C1-P0,C1,P0,4096,Recycling,recycling,256,12,12,full-coverage,256,256,1.0,0.0,eligible,3,4358,0.6030365825765618
LLM,C1-P0,C1,P0,4103,Family Finance,family finance,296,12,12,full-coverage,296,296,1.0,0.0,eligible,5,4353,0.5557377044410619
LLM,C1-P0,C1,P0,4104,Family Finance,family finance,318,12,12,full-coverage,318,318,1.0,0.0,eligible,5,4103,0.5095387328164702
LLM,C1-P0,C1,P0,4108,Care Of The Elderly,care of the elderly,347,12,12,full-coverage,347,347,1.0,0.0,eligible,5,3902,0.5086835926379389
LLM,C1-P0,C1,P0,4109,Job Benefits,job benefits,452,12,12,full-coverage,452,452,1.0,0.0,eligible,5,4171,0.5054838300486375
LLM,C1-P0,C1,P0,4133,Capital Punishment,capital punishment,351,12,12,full-coverage,351,351,1.0,0.0,eligible,2,4341,0.5688213198191447
LLM,C1-P0,C1,P0,4148,Trial By Jury,trial by jury,396,12,12,full-coverage,396,396,1.0,0.0,eligible,6,4617,0.6292880569681423
LLM,C1-P0,C1,P0,4152,Trial By Jury,trial by jury,353,12,12,full-coverage,353,353,1.0,0.0,eligible,6,4148,0.6061621078993196
LLM,C1-P0,C1,P0,4166,Care Of The Elderly,care of the elderly,486,12,12,full-coverage,486,486,1.0,0.0,eligible,5,4619,0.44073258908096435
LLM,C1-P0,C1,P0,4168,Music,music,342,12,12,full-coverage,342,342,1.0,0.0,eligible,2,4312,0.4613986583293893
LLM,C1-P0,C1,P0,4171,Job Benefits,job benefits,398,12,12,full-coverage,398,398,1.0,0.0,eligible,5,4109,0.5054838300486375
LLM,C1-P0,C1,P0,4177,News Media,news media,327,12,12,full-coverage,327,327,1.0,0.0,eligible,4,4611,0.5464490546129914
LLM,C1-P0,C1,P0,4312,Music,music,266,12,12,full-coverage,266,266,1.0,0.0,eligible,2,4168,0.4613986583293893
LLM,C1-P0,C1,P0,4316,Crime,crime,594,12,12,full-coverage,594,594,1.0,0.0,eligible,4,4336,0.6227087462388685
LLM,C1-P0,C1,P0,4319,Job Benefits,job benefits,332,12,12,full-coverage,332,332,1.0,0.0,eligible,5,4109,0.4813312583302348
LLM,C1-P0,C1,P0,4320,Crime,crime,365,12,12,full-coverage,365,365,1.0,0.0,eligible,4,4336,0.6189331916085248
LLM,C1-P0,C1,P0,4321,Trial By Jury,trial by jury,283,12,12,full-coverage,283,283,1.0,0.0,eligible,6,4152,0.5411623134345735
LLM,C1-P0,C1,P0,4325,Child Care,child care,398,12,12,full-coverage,398,398,1.0,0.0,eligible,2,4877,0.3407229796630524
LLM,C1-P0,C1,P0,4327,Trial By Jury,trial by jury,282,12,12,full-coverage,282,282,1.0,0.0,eligible,6,4617,0.5645988854021144
LLM,C1-P0,C1,P0,4329,Recycling,recycling,266,12,12,full-coverage,266,266,1.0,0.0,eligible,3,4096,0.5083727737679531
LLM,C1-P0,C1,P0,4330,Drug Testing,drug testing,303,12,12,full-coverage,303,303,1.0,0.0,eligible,2,4048,0.45443115647776977
LLM,C1-P0,C1,P0,4333,Taxes,taxes,382,12,12,full-coverage,382,382,1.0,0.0,eligible,2,4372,0.3285812931983979
LLM,C1-P0,C1,P0,4336,Crime,crime,583,12,12,full-coverage,583,583,1.0,0.0,eligible,4,4316,0.6227087462388685
LLM,C1-P0,C1,P0,4339,Buying A Car,buying a car,433,12,12,full-coverage,433,433,1.0,0.0,eligible,2,4356,0.595828685758691
LLM,C1-P0,C1,P0,4340,Crime,crime,301,12,12,full-coverage,301,301,1.0,0.0,eligible,4,4320,0.5503606301656696
LLM,C1-P0,C1,P0,4341,Capital Punishment,capital punishment,357,12,12,full-coverage,357,357,1.0,0.0,eligible,2,4133,0.5688213198191447
LLM,C1-P0,C1,P0,4345,News Media,news media,238,12,12,full-coverage,238,238,1.0,0.0,eligible,4,4611,0.545251286363668
LLM,C1-P0,C1,P0,4353,Family Finance,family finance,337,12,12,full-coverage,337,337,1.0,0.0,eligible,5,4103,0.5557377044410619
LLM,C1-P0,C1,P0,4356,Buying A Car,buying a car,357,12,12,full-coverage,357,357,1.0,0.0,eligible,2,4339,0.595828685758691
LLM,C1-P0,C1,P0,4358,Recycling,recycling,330,12,12,full-coverage,330,330,1.0,0.0,eligible,3,4096,0.6030365825765618
LLM,C1-P0,C1,P0,4360,Social Change,social change,371,12,12,full-coverage,371,371,1.0,0.0,singleton_topic,1,,
LLM,C1-P0,C1,P0,4362,Public Education,public education,467,12,12,full-coverage,467,467,1.0,0.0,singleton_topic,1,,
LLM,C1-P0,C1,P0,4372,Taxes,taxes,332,12,12,full-coverage,332,332,1.0,0.0,eligible,2,4333,0.3285812931983979
LLM,C1-P0,C1,P0,4379,Family Finance,family finance,177,12,12,full-coverage,177,177,1.0,0.0,eligible,5,4104,0.4901319196426749
LLM,C1-P0,C1,P0,4382,Air Pollution,air pollution,249,12,12,full-coverage,249,249,1.0,0.0,singleton_topic,1,,
LLM,C1-P0,C1,P0,4611,News Media,news media,372,12,12,full-coverage,372,372,1.0,0.0,eligible,4,4177,0.5464490546129914
LLM,C1-P0,C1,P0,4617,Trial By Jury,trial by jury,357,12,12,full-coverage,357,357,1.0,0.0,eligible,6,4148,0.6292880569681423
LLM,C1-P0,C1,P0,4619,Care Of The Elderly,care of the elderly,369,12,12,full-coverage,369,369,1.0,0.0,eligible,5,4108,0.4920171076330361
LLM,C1-P0,C1,P0,4628,Job Benefits,job benefits,347,12,12,full-coverage,347,347,1.0,0.0,eligible,5,4171,0.441898118685102
LLM,C1-P0,C1,P0,4646,Care Of The Elderly,care of the elderly,424,12,12,full-coverage,424,424,1.0,0.0,eligible,5,3902,0.5292095324024022
LLM,C1-P0,C1,P0,4688,Family Finance,family finance,289,12,12,full-coverage,289,289,1.0,0.0,eligible,5,4103,0.5226270580507268
LLM,C1-P0,C1,P0,4877,Child Care,child care,426,12,12,full-coverage,426,426,1.0,0.0,eligible,2,4325,0.3407229796630524
LLM,C2-P0,C2,P0,2095,Weather Climate,weather climate,569,12,12,full-coverage,569,569,1.0,0.0,singleton_topic,1,,
LLM,C2-P0,C2,P0,2451,Soviet Union,soviet union,743,12,12,full-coverage,743,743,1.0,0.0,singleton_topic,1,,
LLM,C2-P0,C2,P0,3389,Football,football,580,12,12,full-coverage,580,580,1.0,0.0,singleton_topic,1,,
LLM,C2-P0,C2,P0,3902,Care Of The Elderly,care of the elderly,711,12,12,full-coverage,711,711,1.0,0.0,eligible,5,4166,0.5791758318240594
LLM,C2-P0,C2,P0,4036,Trial By Jury,trial by jury,382,12,12,full-coverage,382,382,1.0,0.0,eligible,6,4321,0.6426492136758954
LLM,C2-P0,C2,P0,4048,Drug Testing,drug testing,691,12,12,full-coverage,691,691,1.0,0.0,eligible,2,4330,0.6476467414820706
LLM,C2-P0,C2,P0,4060,Job Benefits,job benefits,681,12,12,full-coverage,681,681,1.0,0.0,eligible,5,4319,0.6094248638935535
LLM,C2-P0,C2,P0,4082,News Media,news media,525,12,12,full-coverage,525,525,1.0,0.0,eligible,4,4345,0.5860694371428845
LLM,C2-P0,C2,P0,4096,Recycling,recycling,626,12,12,full-coverage,626,626,1.0,0.0,eligible,3,4358,0.6271236000096185
LLM,C2-P0,C2,P0,4103,Family Finance,family finance,670,12,12,full-coverage,670,670,1.0,0.0,eligible,5,4353,0.5135694145436338
LLM,C2-P0,C2,P0,4104,Family Finance,family finance,611,12,12,full-coverage,611,611,1.0,0.0,eligible,5,4103,0.5040780913520395
LLM,C2-P0,C2,P0,4108,Care Of The Elderly,care of the elderly,589,12,12,full-coverage,589,589,1.0,0.0,eligible,5,3902,0.5460938881310493
LLM,C2-P0,C2,P0,4109,Job Benefits,job benefits,590,12,12,full-coverage,590,590,1.0,0.0,eligible,5,4319,0.5465496014198699
LLM,C2-P0,C2,P0,4133,Capital Punishment,capital punishment,634,12,12,full-coverage,634,634,1.0,0.0,eligible,2,4341,0.5188045582961509
LLM,C2-P0,C2,P0,4148,Trial By Jury,trial by jury,670,12,12,full-coverage,670,670,1.0,0.0,eligible,6,4152,0.6794774993570685
LLM,C2-P0,C2,P0,4152,Trial By Jury,trial by jury,631,12,12,full-coverage,631,631,1.0,0.0,eligible,6,4148,0.6794774993570685
LLM,C2-P0,C2,P0,4166,Care Of The Elderly,care of the elderly,560,12,12,full-coverage,560,560,1.0,0.0,eligible,5,3902,0.5791758318240594
LLM,C2-P0,C2,P0,4168,Music,music,475,12,12,full-coverage,475,475,1.0,0.0,eligible,2,4312,0.4221818539289076
LLM,C2-P0,C2,P0,4171,Job Benefits,job benefits,640,12,12,full-coverage,640,640,1.0,0.0,eligible,5,4628,0.6059771538726548
LLM,C2-P0,C2,P0,4177,News Media,news media,588,12,12,full-coverage,588,588,1.0,0.0,eligible,4,4082,0.5649212315727832
LLM,C2-P0,C2,P0,4312,Music,music,599,12,12,full-coverage,599,599,1.0,0.0,eligible,2,4168,0.4221818539289076
LLM,C2-P0,C2,P0,4316,Crime,crime,637,12,12,full-coverage,637,637,1.0,0.0,eligible,4,4336,0.6517483366347199
LLM,C2-P0,C2,P0,4319,Job Benefits,job benefits,609,12,12,full-coverage,609,609,1.0,0.0,eligible,5,4060,0.6094248638935535
LLM,C2-P0,C2,P0,4320,Crime,crime,625,12,12,full-coverage,625,625,1.0,0.0,eligible,4,4336,0.6648380637666824
LLM,C2-P0,C2,P0,4321,Trial By Jury,trial by jury,624,12,12,full-coverage,624,624,1.0,0.0,eligible,6,4036,0.6426492136758954
LLM,C2-P0,C2,P0,4325,Child Care,child care,591,12,12,full-coverage,591,591,1.0,0.0,eligible,2,4877,0.49705379022618934
LLM,C2-P0,C2,P0,4327,Trial By Jury,trial by jury,630,12,12,full-coverage,630,630,1.0,0.0,eligible,6,4148,0.6715992949000463
LLM,C2-P0,C2,P0,4329,Recycling,recycling,668,12,12,full-coverage,668,668,1.0,0.0,eligible,3,4096,0.5526783922750653
LLM,C2-P0,C2,P0,4330,Drug Testing,drug testing,666,12,12,full-coverage,666,666,1.0,0.0,eligible,2,4048,0.6476467414820706
LLM,C2-P0,C2,P0,4333,Taxes,taxes,654,12,12,full-coverage,654,654,1.0,0.0,eligible,2,4372,0.4470156723939839
LLM,C2-P0,C2,P0,4336,Crime,crime,597,12,12,full-coverage,597,597,1.0,0.0,eligible,4,4320,0.6648380637666824
LLM,C2-P0,C2,P0,4339,Buying A Car,buying a car,565,12,12,full-coverage,565,565,1.0,0.0,eligible,2,4356,0.38177260616488606
LLM,C2-P0,C2,P0,4340,Crime,crime,576,12,12,full-coverage,576,576,1.0,0.0,eligible,4,4316,0.64692776439523
LLM,C2-P0,C2,P0,4341,Capital Punishment,capital punishment,684,12,12,full-coverage,684,684,1.0,0.0,eligible,2,4133,0.5188045582961509
LLM,C2-P0,C2,P0,4345,News Media,news media,608,12,12,full-coverage,608,608,1.0,0.0,eligible,4,4082,0.5860694371428845
LLM,C2-P0,C2,P0,4353,Family Finance,family finance,587,12,12,full-coverage,587,587,1.0,0.0,eligible,5,4103,0.5135694145436338
LLM,C2-P0,C2,P0,4356,Buying A Car,buying a car,533,12,12,full-coverage,533,533,1.0,0.0,eligible,2,4339,0.38177260616488606
LLM,C2-P0,C2,P0,4358,Recycling,recycling,700,12,12,full-coverage,700,700,1.0,0.0,eligible,3,4096,0.6271236000096185
LLM,C2-P0,C2,P0,4360,Social Change,social change,586,12,12,full-coverage,586,586,1.0,0.0,singleton_topic,1,,
LLM,C2-P0,C2,P0,4362,Public Education,public education,633,12,12,full-coverage,633,633,1.0,0.0,singleton_topic,1,,
LLM,C2-P0,C2,P0,4372,Taxes,taxes,621,12,12,full-coverage,621,621,1.0,0.0,eligible,2,4333,0.4470156723939839
LLM,C2-P0,C2,P0,4379,Family Finance,family finance,575,12,12,full-coverage,575,575,1.0,0.0,eligible,5,4688,0.5387242091858631
LLM,C2-P0,C2,P0,4382,Air Pollution,air pollution,653,12,12,full-coverage,653,653,1.0,0.0,singleton_topic,1,,
LLM,C2-P0,C2,P0,4611,News Media,news media,663,12,12,full-coverage,663,663,1.0,0.0,eligible,4,4082,0.5164764418139844
LLM,C2-P0,C2,P0,4617,Trial By Jury,trial by jury,722,12,12,full-coverage,722,722,1.0,0.0,eligible,6,4148,0.5941551049252196
LLM,C2-P0,C2,P0,4619,Care Of The Elderly,care of the elderly,507,12,12,full-coverage,507,507,1.0,0.0,eligible,5,3902,0.5103156170225409
LLM,C2-P0,C2,P0,4628,Job Benefits,job benefits,633,12,12,full-coverage,633,633,1.0,0.0,eligible,5,4171,0.6059771538726548
LLM,C2-P0,C2,P0,4646,Care Of The Elderly,care of the elderly,517,12,12,full-coverage,517,517,1.0,0.0,eligible,5,4108,0.5098923769939188
LLM,C2-P0,C2,P0,4688,Family Finance,family finance,626,12,12,full-coverage,626,626,1.0,0.0,eligible,5,4379,0.5387242091858631
LLM,C2-P0,C2,P0,4877,Child Care,child care,599,12,12,full-coverage,599,599,1.0,0.0,eligible,2,4325,0.49705379022618934
LLM,C3-P0,C3,P0,2095,Weather Climate,weather climate,325,12,12,full-coverage,325,325,1.0,0.0,singleton_topic,1,,
LLM,C3-P0,C3,P0,2451,Soviet Union,soviet union,268,12,12,full-coverage,268,268,1.0,0.0,singleton_topic,1,,
LLM,C3-P0,C3,P0,3389,Football,football,243,12,12,full-coverage,243,243,1.0,0.0,singleton_topic,1,,
LLM,C3-P0,C3,P0,3902,Care Of The Elderly,care of the elderly,297,12,12,full-coverage,297,297,1.0,0.0,eligible,5,4108,0.5638584068181212
LLM,C3-P0,C3,P0,4036,Trial By Jury,trial by jury,319,12,12,full-coverage,319,319,1.0,0.0,eligible,6,4321,0.5846376130746196
LLM,C3-P0,C3,P0,4048,Drug Testing,drug testing,526,12,12,full-coverage,526,526,1.0,0.0,eligible,2,4330,0.4528883757242934
LLM,C3-P0,C3,P0,4060,Job Benefits,job benefits,548,12,12,full-coverage,548,548,1.0,0.0,eligible,5,4171,0.5114692204270661
LLM,C3-P0,C3,P0,4082,News Media,news media,486,12,12,full-coverage,486,486,1.0,0.0,eligible,4,4611,0.59713782022719
