prompt_level,left_condition,right_condition,left_architecture,right_architecture,conversation_no,topic,topic_key,same_input_route_similarity,architecture_route_displacement,alignment_path,analysis_role
P0,C3-P0,C4-P0,C3,C4,4379,Family Finance,family finance,0.36466070748766244,0.6353392925123376,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C3-P0,C4-P0,C3,C4,4688,Family Finance,family finance,0.39303128503593077,0.6069687149640692,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C3-P0,C4-P0,C3,C4,3389,Football,football,0.40142793599149784,0.5985720640085022,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C3-P0,C4-P0,C3,C4,4060,Job Benefits,job benefits,0.42976647775260424,0.5702335222473958,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C3-P0,C4-P0,C3,C4,4109,Job Benefits,job benefits,0.4326119240782934,0.5673880759217066,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C3-P0,C4-P0,C3,C4,4171,Job Benefits,job benefits,0.4343321069469954,0.5656678930530046,"[[0,0],[1,0],[2,1],[3,2],[4,3],[5,4],[6,5],[7,6],[7,7]]",exploratory
P0,C3-P0,C4-P0,C3,C4,4319,Job Benefits,job benefits,0.3355328210864297,0.6644671789135703,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C3-P0,C4-P0,C3,C4,4628,Job Benefits,job benefits,0.4119652463082044,0.5880347536917956,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C3-P0,C4-P0,C3,C4,4168,Music,music,0.38764268610395824,0.6123573138960418,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C3-P0,C4-P0,C3,C4,4312,Music,music,0.3424469491851432,0.6575530508148568,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C3-P0,C4-P0,C3,C4,4082,News Media,news media,0.3802692363786305,0.6197307636213695,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C3-P0,C4-P0,C3,C4,4177,News Media,news media,0.4171393770253182,0.5828606229746818,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C3-P0,C4-P0,C3,C4,4345,News Media,news media,0.3162404529789986,0.6837595470210014,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C3-P0,C4-P0,C3,C4,4611,News Media,news media,0.4545970139914409,0.5454029860085591,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C3-P0,C4-P0,C3,C4,4362,Public Education,public education,0.3374594546636086,0.6625405453363914,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C3-P0,C4-P0,C3,C4,4096,Recycling,recycling,0.44163777873120047,0.5583622212687995,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C3-P0,C4-P0,C3,C4,4329,Recycling,recycling,0.4445960045387871,0.5554039954612129,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C3-P0,C4-P0,C3,C4,4358,Recycling,recycling,0.48141626494074763,0.5185837350592524,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C3-P0,C4-P0,C3,C4,4360,Social Change,social change,0.39313517631791517,0.6068648236820848,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C3-P0,C4-P0,C3,C4,2451,Soviet Union,soviet union,0.3054391738730484,0.6945608261269516,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C3-P0,C4-P0,C3,C4,4333,Taxes,taxes,0.4211045762704496,0.5788954237295504,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C3-P0,C4-P0,C3,C4,4372,Taxes,taxes,0.20402326099301238,0.7959767390069876,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C3-P0,C4-P0,C3,C4,4036,Trial By Jury,trial by jury,0.331734400628226,0.668265599371774,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C3-P0,C4-P0,C3,C4,4148,Trial By Jury,trial by jury,0.5597519976370268,0.44024800236297323,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C3-P0,C4-P0,C3,C4,4152,Trial By Jury,trial by jury,0.4977471906223604,0.5022528093776396,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C3-P0,C4-P0,C3,C4,4321,Trial By Jury,trial by jury,0.41242562995251675,0.5875743700474833,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C3-P0,C4-P0,C3,C4,4327,Trial By Jury,trial by jury,0.3228676214019718,0.6771323785980282,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C3-P0,C4-P0,C3,C4,4617,Trial By Jury,trial by jury,0.3984209906451506,0.6015790093548494,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C3-P0,C4-P0,C3,C4,2095,Weather Climate,weather climate,0.4876536769604871,0.5123463230395129,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C2-P1,C1,C2,4382,Air Pollution,air pollution,0.4295992225829469,0.5704007774170531,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C2-P1,C1,C2,4339,Buying A Car,buying a car,0.37023009340694035,0.6297699065930596,"[[0,0],[1,0],[2,1],[3,2],[4,3],[5,4],[6,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C2-P1,C1,C2,4356,Buying A Car,buying a car,0.3109155622027391,0.6890844377972609,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C2-P1,C1,C2,4133,Capital Punishment,capital punishment,0.30662173923152436,0.6933782607684756,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C2-P1,C1,C2,4341,Capital Punishment,capital punishment,0.42321123158105123,0.5767887684189488,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C2-P1,C1,C2,3902,Care Of The Elderly,care of the elderly,0.3612680268993529,0.6387319731006471,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C2-P1,C1,C2,4108,Care Of The Elderly,care of the elderly,0.37601870178557717,0.6239812982144228,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C2-P1,C1,C2,4166,Care Of The Elderly,care of the elderly,0.4239738156662771,0.5760261843337229,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C2-P1,C1,C2,4619,Care Of The Elderly,care of the elderly,0.3187483146352631,0.6812516853647369,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C2-P1,C1,C2,4646,Care Of The Elderly,care of the elderly,0.23607970365273767,0.7639202963472623,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C2-P1,C1,C2,4325,Child Care,child care,0.3617002182238621,0.6382997817761379,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C2-P1,C1,C2,4877,Child Care,child care,0.25028509073121474,0.7497149092687853,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C2-P1,C1,C2,4316,Crime,crime,0.4082111419601322,0.5917888580398678,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C2-P1,C1,C2,4320,Crime,crime,0.41543030220755106,0.5845696977924489,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C2-P1,C1,C2,4336,Crime,crime,0.4301848571725604,0.5698151428274396,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C2-P1,C1,C2,4340,Crime,crime,0.4366942873245063,0.5633057126754937,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C2-P1,C1,C2,4048,Drug Testing,drug testing,0.4332762850281169,0.5667237149718831,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C2-P1,C1,C2,4330,Drug Testing,drug testing,0.2475901289203799,0.7524098710796201,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C2-P1,C1,C2,4103,Family Finance,family finance,0.4225902371322209,0.5774097628677791,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C2-P1,C1,C2,4104,Family Finance,family finance,0.3000602674047643,0.6999397325952357,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C2-P1,C1,C2,4353,Family Finance,family finance,0.35523078368389127,0.6447692163161087,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C2-P1,C1,C2,4379,Family Finance,family finance,0.35758189210397884,0.6424181078960212,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C2-P1,C1,C2,4688,Family Finance,family finance,0.3903214833410964,0.6096785166589036,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C2-P1,C1,C2,3389,Football,football,0.4016735321159597,0.5983264678840403,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C2-P1,C1,C2,4060,Job Benefits,job benefits,0.31278707778024173,0.6872129222197583,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C2-P1,C1,C2,4109,Job Benefits,job benefits,0.2740601040807802,0.7259398959192198,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C2-P1,C1,C2,4171,Job Benefits,job benefits,0.33619128104034424,0.6638087189596558,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C2-P1,C1,C2,4319,Job Benefits,job benefits,0.3109603822063308,0.6890396177936692,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C2-P1,C1,C2,4628,Job Benefits,job benefits,0.4001392335206969,0.5998607664793031,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C2-P1,C1,C2,4168,Music,music,0.380484430372684,0.619515569627316,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C2-P1,C1,C2,4312,Music,music,0.2889763434818593,0.7110236565181407,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C2-P1,C1,C2,4082,News Media,news media,0.4141601062799687,0.5858398937200313,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C2-P1,C1,C2,4177,News Media,news media,0.3491809835380427,0.6508190164619573,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C2-P1,C1,C2,4345,News Media,news media,0.38310991944903816,0.6168900805509618,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C2-P1,C1,C2,4611,News Media,news media,0.33846955777593857,0.6615304422240614,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C2-P1,C1,C2,4362,Public Education,public education,0.33430189520690345,0.6656981047930965,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C2-P1,C1,C2,4096,Recycling,recycling,0.4455172429825478,0.5544827570174522,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C2-P1,C1,C2,4329,Recycling,recycling,0.43538430251183224,0.5646156974881678,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C2-P1,C1,C2,4358,Recycling,recycling,0.3888133041687326,0.6111866958312674,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C2-P1,C1,C2,4360,Social Change,social change,0.3333489877148017,0.6666510122851983,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C2-P1,C1,C2,2451,Soviet Union,soviet union,0.3046146608952194,0.6953853391047806,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C2-P1,C1,C2,4333,Taxes,taxes,0.20860236904891494,0.7913976309510851,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C2-P1,C1,C2,4372,Taxes,taxes,0.19945754591117304,0.800542454088827,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C2-P1,C1,C2,4036,Trial By Jury,trial by jury,0.5041800268345754,0.4958199731654246,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C2-P1,C1,C2,4148,Trial By Jury,trial by jury,0.37196201259701445,0.6280379874029856,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C2-P1,C1,C2,4152,Trial By Jury,trial by jury,0.28570632859023304,0.714293671409767,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C2-P1,C1,C2,4321,Trial By Jury,trial by jury,0.4766463080064445,0.5233536919935555,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C2-P1,C1,C2,4327,Trial By Jury,trial by jury,0.4488820155821516,0.5511179844178484,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C2-P1,C1,C2,4617,Trial By Jury,trial by jury,0.24367695245449617,0.7563230475455038,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C2-P1,C1,C2,2095,Weather Climate,weather climate,0.25058902108556613,0.7494109789144339,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C3-P1,C1,C3,4382,Air Pollution,air pollution,0.45292689376230033,0.5470731062376997,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C3-P1,C1,C3,4339,Buying A Car,buying a car,0.3051056661383915,0.6948943338616085,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C3-P1,C1,C3,4356,Buying A Car,buying a car,0.3559784528847625,0.6440215471152375,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C3-P1,C1,C3,4133,Capital Punishment,capital punishment,0.34761663657882025,0.6523833634211798,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C3-P1,C1,C3,4341,Capital Punishment,capital punishment,0.4363708137505904,0.5636291862494096,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C3-P1,C1,C3,3902,Care Of The Elderly,care of the elderly,0.36554643668368403,0.634453563316316,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C3-P1,C1,C3,4108,Care Of The Elderly,care of the elderly,0.4602442345140778,0.5397557654859222,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C3-P1,C1,C3,4166,Care Of The Elderly,care of the elderly,0.2047929555514958,0.7952070444485042,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C3-P1,C1,C3,4619,Care Of The Elderly,care of the elderly,0.40228048372283176,0.5977195162771682,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C3-P1,C1,C3,4646,Care Of The Elderly,care of the elderly,0.3384697295762674,0.6615302704237326,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C3-P1,C1,C3,4325,Child Care,child care,0.29052271939000884,0.7094772806099912,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C3-P1,C1,C3,4877,Child Care,child care,0.339332518739193,0.660667481260807,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C3-P1,C1,C3,4316,Crime,crime,0.40815894956916,0.59184105043084,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C3-P1,C1,C3,4320,Crime,crime,0.4987443648253924,0.5012556351746076,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C3-P1,C1,C3,4336,Crime,crime,0.47397844332808403,0.526021556671916,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C3-P1,C1,C3,4340,Crime,crime,0.4140751518422192,0.5859248481577808,"[[0,0],[1,1],[2,1],[3,2],[4,3],[5,4],[6,5],[7,6],[7,7]]",exploratory
P1,C1-P1,C3-P1,C1,C3,4048,Drug Testing,drug testing,0.40271756271952586,0.5972824372804741,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C3-P1,C1,C3,4330,Drug Testing,drug testing,0.3304239356013605,0.6695760643986395,"[[0,0],[1,1],[2,1],[3,2],[4,3],[5,4],[6,5],[7,6],[7,7]]",exploratory
P1,C1-P1,C3-P1,C1,C3,4103,Family Finance,family finance,0.3834763344272055,0.6165236655727945,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C3-P1,C1,C3,4104,Family Finance,family finance,0.3504870081281919,0.6495129918718081,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C3-P1,C1,C3,4353,Family Finance,family finance,0.4259332942181505,0.5740667057818495,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C3-P1,C1,C3,4379,Family Finance,family finance,0.35451372933846315,0.6454862706615369,"[[0,0],[1,0],[2,1],[3,2],[4,3],[5,4],[6,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C3-P1,C1,C3,4688,Family Finance,family finance,0.3795532742734119,0.6204467257265881,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C3-P1,C1,C3,3389,Football,football,0.31002655801889245,0.6899734419811075,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C3-P1,C1,C3,4060,Job Benefits,job benefits,0.45772161109544884,0.5422783889045512,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C3-P1,C1,C3,4109,Job Benefits,job benefits,0.3868520331846982,0.6131479668153018,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C3-P1,C1,C3,4171,Job Benefits,job benefits,0.3671432364559948,0.6328567635440052,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C3-P1,C1,C3,4319,Job Benefits,job benefits,0.4810219257761188,0.5189780742238812,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C3-P1,C1,C3,4628,Job Benefits,job benefits,0.359986492429331,0.640013507570669,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C3-P1,C1,C3,4168,Music,music,0.2743429310331238,0.7256570689668762,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C3-P1,C1,C3,4312,Music,music,0.35978542608464903,0.640214573915351,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C3-P1,C1,C3,4082,News Media,news media,0.3962551082114433,0.6037448917885567,"[[0,0],[1,0],[2,1],[3,2],[4,3],[5,4],[6,5],[7,6],[7,7]]",exploratory
P1,C1-P1,C3-P1,C1,C3,4177,News Media,news media,0.44798656683145643,0.5520134331685436,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C3-P1,C1,C3,4345,News Media,news media,0.45754028648150036,0.5424597135184996,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C3-P1,C1,C3,4611,News Media,news media,0.4181246761038918,0.5818753238961082,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C3-P1,C1,C3,4362,Public Education,public education,0.37368106105242815,0.6263189389475718,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C3-P1,C1,C3,4096,Recycling,recycling,0.5460409872276932,0.45395901277230677,"[[0,0],[1,0],[2,1],[3,2],[4,3],[5,4],[6,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C3-P1,C1,C3,4329,Recycling,recycling,0.5528075925723543,0.44719240742764566,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C3-P1,C1,C3,4358,Recycling,recycling,0.44571157329891486,0.5542884267010851,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C3-P1,C1,C3,4360,Social Change,social change,0.40043208441933154,0.5995679155806685,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C3-P1,C1,C3,2451,Soviet Union,soviet union,0.31789828056528613,0.6821017194347139,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C3-P1,C1,C3,4333,Taxes,taxes,0.23076470451894004,0.76923529548106,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C3-P1,C1,C3,4372,Taxes,taxes,0.45015496603771155,0.5498450339622885,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C3-P1,C1,C3,4036,Trial By Jury,trial by jury,0.45948128886279094,0.5405187111372091,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C3-P1,C1,C3,4148,Trial By Jury,trial by jury,0.5159341327785777,0.4840658672214223,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C3-P1,C1,C3,4152,Trial By Jury,trial by jury,0.3485502344281629,0.6514497655718371,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C3-P1,C1,C3,4321,Trial By Jury,trial by jury,0.5389045559543452,0.46109544404565483,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C3-P1,C1,C3,4327,Trial By Jury,trial by jury,0.4487921574963021,0.5512078425036979,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C3-P1,C1,C3,4617,Trial By Jury,trial by jury,0.45106479949528766,0.5489352005047123,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C3-P1,C1,C3,2095,Weather Climate,weather climate,0.42603067491900615,0.5739693250809939,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C4-P1,C1,C4,4382,Air Pollution,air pollution,0.5294623983096374,0.47053760169036263,"[[0,0],[1,0],[2,1],[3,2],[4,3],[5,4],[6,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C4-P1,C1,C4,4339,Buying A Car,buying a car,0.33358546391290644,0.6664145360870936,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C4-P1,C1,C4,4356,Buying A Car,buying a car,0.4271474147257477,0.5728525852742523,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C4-P1,C1,C4,4133,Capital Punishment,capital punishment,0.42481129418621966,0.5751887058137803,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C4-P1,C1,C4,4341,Capital Punishment,capital punishment,0.3443213856342623,0.6556786143657377,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C4-P1,C1,C4,3902,Care Of The Elderly,care of the elderly,0.40525473675146395,0.594745263248536,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C4-P1,C1,C4,4108,Care Of The Elderly,care of the elderly,0.47549953024089386,0.5245004697591061,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
